,tweets_Date,tweets_Likes,tweets_Replies,tweets_Retweets,tweets_Text,has_image,has_Link,tweets_ResponseCategory
639,May 30,703.0,114.0,324.0,minneapolis department public safety says 350 troopers near citys 5th precinct clear area enforce curfew,1,0,1
640,May 30,1900.0,148.0,1100.0,national guard activated georgia governor declares state emergency,1,0,1
641,May 30,8100.0,1300.0,4200.0,person partied lake ozarks missouri area memorial day weekend tested positive coronavirus possibly infectious holiday weekend,1,1,2
642,May 30,7900.0,662.0,3900.0,protesters washington breached complex treasury department spray painted area law enforcement source says,1,0,2
643,May 29,19200.0,1200.0,11700.0,white house locked protesters arrive pennsylvania avenuelafayette park,1,0,2
644,May 29,774.0,61.0,200.0,washington end stayathome order may 31 governor says,1,0,0
645,May 29,835.0,104.0,254.0,florida approved walt disney world sea world reopening plans,1,0,1
646,May 29,304.0,52.0,136.0,supreme court rejected appeal louisiana inmate argued state prison enough protect catching covid19,0,0,0
647,May 29,890.0,138.0,293.0,city saint paul minnesota imposed curfew beginning friday 8 pm 6 cdt next morning,1,0,1
648,May 29,978.0,146.0,493.0,minneapolis mayor imposing curfew throughout city beginning 8 pm cdt tonight extend weekend last 6 cdt,1,0,1
649,May 29,4900.0,1300.0,5200.0,president trump terminated partnership world health organization us announced,1,0,2
650,May 29,9500.0,769.0,2600.0,expolice officer seen video knee george floyds neck faces charges murder manslaughter,1,0,2
651,May 29,3400.0,332.0,1000.0,one four police officers fired death george floyd police custody official says,1,1,2
652,May 29,1300.0,192.0,382.0,minnesota gov tim walz takes responsibility arrest cnn crew covering protests death george floyd follow live updates,1,0,2
653,May 29,10700.0,1400.0,5800.0,minnesota police arrest cnn team reporting protests raged night killing george floyd minneapolis,1,0,2
654,May 28,2200.0,1300.0,1500.0,president trump signed executive order social media companies days twitter called two tweets potentially misleading,1,1,2
655,May 28,1800.0,152.0,500.0,uk government considering opening citizenship path 300000 hong kong residents china continues pursue controversial national security law,1,1,1
656,May 28,667.0,141.0,365.0,north carolina one highest days reported deaths hospitalizations since covid19 crisis began governor says,1,0,1
657,May 28,581.0,131.0,310.0,one four us workers filed unemployment since pandemic hit another 21 million people filed jobless claims last week,0,0,1
658,May 28,1300.0,204.0,990.0,chinas legislature approved national security law hong kong move critics say threatens political freedoms city,1,1,2
659,May 28,1800.0,1400.0,1000.0,trump set announce executive order social media companies thursday white house press secretary kayleigh mcenany told reporters,1,1,2
660,May 28,381.0,298.0,151.0,attorney general william barr tasked us attorney reviewing instances unmasking issue president trump seized underpin unfounded allegations predecessor,1,1,2
661,May 28,2000.0,190.0,717.0,uconn student suspect two killings kidnapping arrested maryland sixday manhunt authorities say,1,1,2
662,May 28,4500.0,729.0,2000.0,six feet distance may enough prevent coronavirus transmission experts say adding world needs take airborne transmission virus seriously,0,0,2
663,May 27,982.0,324.0,787.0,100000 people died united states coronavirus according figures johns hopkins university,1,0,2
664,May 27,565.0,82.0,304.0,three people killed one injured western france man opened fire business meeting national police told cnn,1,1,1
665,May 27,1400.0,95.0,545.0,bad weather delays historic nasaspacex launch cape canaveral theyll try saturday,1,0,1
666,May 27,916.0,77.0,255.0,spacex begins fueling rocket historic launch international space station liftoff expected 433 pm follow live updates,1,0,1
667,May 27,280.0,48.0,97.0,extradition case huawei cfo meng wanzhou continue following crucial ruling canadian judge,1,1,0
668,May 26,1100.0,62.0,333.0,richard herd veteran character actor seinfeld get died 87,1,1,0
669,May 26,11400.0,971.0,2600.0,first time twitter flagged tweet president added line tweet telling users get facts mailin ballots,1,1,2
670,May 26,439.0,27.0,108.0,apple reopening 100 retail stores united states week though customers wont able enter many yet,1,1,0
671,May 26,9600.0,1800.0,4800.0,four minneapolis police officers fired death black man seen video one four kneeling neck,1,1,2
672,May 26,824.0,97.0,621.0,antibody tests used determine people infected past covid19 might wrong half time cdc says,1,0,1
673,May 26,2900.0,326.0,798.0,white house announced plan cap insulin costs 35 month senior medicare enrollees,1,1,2
674,May 26,349.0,51.0,242.0,latin america surpassed europe united states daily number reported covid19 infections director pan american health organization says,1,1,0
675,May 26,404.0,22.0,84.0,los angeles county california appoint independent inspector general oversee nursing homes throughout coronavirus outbreak,1,0,0
676,May 26,2200.0,175.0,532.0,starting friday people 10 years old older required wear masks public indoor spaces virginia governor says,0,0,2
677,May 26,1700.0,96.0,374.0,new york reports 73 people died coronavirus yesterday gov cuomo says lowest singleday toll since started follow live updates,1,0,1
678,May 26,782.0,101.0,289.0,trading floor reopens new york stock exchange unprecedented twomonth hiatus dow 600 points big hopes vaccine economys reopening,0,0,1
679,May 26,784.0,72.0,274.0,businessman stanley ho known godfather gambling one hong kongs first billionaires dead 98,1,1,1
680,May 26,687.0,52.0,429.0,latam airlines group largest air carrier latin america filed chapter 11 bankruptcy tuesday according statement released website,1,1,0
681,May 26,1300.0,363.0,616.0,least eight people killed 24 injured shootings weekend chicago police data show citys deadliest memorial day weekend four years despite stayathome orders,1,1,2
682,May 25,2800.0,394.0,979.0,world health organization temporarily halts studying hydroxychloroquine potential covid19 treatment safety concerns,1,0,2
683,May 25,1800.0,1300.0,1000.0,president trump rails north carolina gov roy cooper saying 2020 republican national convention move arena cant filled capacity,1,1,2
684,May 25,858.0,52.0,250.0,japans state emergency end across whole country monday night prime minister shinzo abe says follow live updates,1,0,0
685,May 25,1400.0,750.0,750.0,republican national committee sues california halt votebymail november election,1,1,2
686,May 25,4700.0,241.0,1000.0,federal judge rules former felons state florida cant barred voting still owe court fines fees,1,1,2
687,May 24,872.0,474.0,442.0,20yearold man accused beating 75yearold man detroit nursing home pleads guilty assault,1,1,2
688,May 24,1100.0,129.0,306.0,professional sports new york open training camps gov andrew cuomo says,1,1,1
689,May 24,452.0,65.0,135.0,uk prime minister boris johnson refuses fire chief adviser reported lockdown breach despite mounting pressure,1,0,0
690,May 24,690.0,175.0,338.0,foreign athletes multiple pro sports leagues exempt restrictions travel us coronavirus pandemic acting dhs secretary says,1,0,2
691,May 23,663.0,112.0,212.0,125 moscows residents estimated antibody coronavirus citys health authorities say,1,0,1
692,May 23,767.0,464.0,185.0,president trump participate memorial day wreath laying ceremony monday arlington national cemetery white house says,1,1,2
693,May 23,832.0,81.0,125.0,ohio woman missing since sunday found highland county sheriff says left free,1,1,1
694,May 23,2300.0,1100.0,875.0,president trump seen golfing virginia club today marking first visit one golf properties since march,1,1,2
695,May 23,1700.0,344.0,940.0,police florida arrested charged woman death 9yearold son say falsely accused two black men abducting,1,1,2
696,May 22,457.0,71.0,145.0,nevada gov steve sisolak said hopes allow states casinos closed since march 17 reopen june 4,1,0,1
697,May 22,777.0,81.0,331.0,basketball legend current georgetown mens coach patrick ewing says tested positive covid19,1,0,1
698,May 22,795.0,140.0,339.0,oklahoma fire captain arrested hes accused robbing two banks stealing nearly 320000,1,1,1
699,May 22,1100.0,76.0,621.0,least 76 bodies recovered crash pakistan international airline jet karachi officials say airline said 99 people board,1,0,1
700,May 22,621.0,114.0,152.0,fbi director christopher wray orders internal review michael flynn investigation,1,1,1
701,May 22,2200.0,923.0,493.0,president trump donate 100000 salary quarter department health human services help develop therapies treating preventing covid19 press secretary says,1,0,2
702,May 22,740.0,182.0,559.0,modernas stock price skyrocketed much 30 biotech company announced promising early results coronavirus vaccine two top executives dumped nearly 30 million stocks,1,1,2
703,May 22,352.0,75.0,179.0,us ready approve new arms deal uae despite evidence gulf state broke last one supplying rebels civil war,1,1,1
704,May 22,3300.0,1600.0,1400.0,trump says places worship essential must immediately open says hell override governors resist,0,0,2
705,May 22,544.0,115.0,148.0,actress lori loughlin fashion designer husband mossimo giannulli formally plead guilty conspiracy charges roles college admissions scam,0,0,1
706,May 22,595.0,40.0,183.0,longtime utah jazz head coach jerry sloan led team finals twice ranks third among nba coaches alltime wins list dead 78,1,1,0
707,May 22,493.0,43.0,232.0,travelers uk required selfisolate 14 days beginning june 8,0,0,0
708,May 22,623.0,52.0,222.0,tsa says 300000 people passed airport security checkpoints thursday first time happened since march follow live updates,1,0,0
709,May 22,2900.0,517.0,1300.0,seriously ill covid19 patients treated drug touted trump higher risk dying hospital large hydroxychloroquine study finds,1,0,2
710,May 22,693.0,213.0,307.0,children slain saudi journalist jamal khashoggi publicly forgive fathers killers sparing five government agents death penalty fiancée hatice cengiz tweeted disapproval pardon,1,1,2
711,May 21,909.0,511.0,332.0,trump calls columbia university report predicted would fewer us deaths earlier social distancing political hit job,1,0,2
712,May 21,965.0,519.0,688.0,trump administration preparing withdraw major arms treaty designed reduce risk military miscalculations could lead war,1,1,2
713,May 21,1100.0,214.0,283.0,actress lori loughlin husband mossimo giannulli agree plead guilty conspiracy charges connection college admissions scandal,1,1,2
714,May 21,513.0,81.0,291.0,gunman naval air station corpus christi neutralized reports shooting placed base lockdown us navy says,1,1,1
715,May 21,1000.0,128.0,535.0,another 24 million americans filed firsttime unemployment claims last week bringing total 386 million since midmarch,1,1,1
716,May 21,493.0,123.0,206.0,british health care workers taking part global clinical trial test effectiveness antimalarial drugs chloroquine hydroxychloroquine coronavirus,1,0,1
717,May 21,733.0,75.0,371.0,global coronavirus cases surpassed 5 million according johns hopkins university data,1,1,1
718,May 21,1000.0,225.0,1000.0,least two people shot westgate entertainment center shopping complex glendale arizona police say,1,1,2
719,May 21,514.0,63.0,301.0,peru surpassed 100000 confirmed coronavirus cases countrys ministry health says peru second brazil highest number coronavirus cases latin america,1,0,0
720,May 21,610.0,43.0,220.0,ncaa announced division football mens womens basketball players participate oncampus voluntary athletic activities beginning june 1 follow live updates,1,0,0
