"listing_value","tweets_Name","tweets_Date","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_Text","tweets_imageURL","tweets_hrefURL","remove"
"","'American Sniper' trial: Defense builds its case - CNN","","28","337","371","https://pbs.twimg.com/card_img/1335559279667900417/gLFPuU1l?format=jpg&name=small","'American Sniper' murder trial: Witnesses describe defendant's behavior. http://cnn.it/1ESkq0o.","https://pbs.twimg.com/card_img/1335559279667900417/gLFPuU1l?format=jpg&name=small","http://t.co/tAF4NmVxul?amp=1","1"
"","The prosecution has rested its case. Now, it's the defense's last turn to explain Eddie Ray Routh's case.","","28","337","371","https://pbs.twimg.com/card_img/1335559279667900417/gLFPuU1l?format=jpg&name=small","'American Sniper' murder trial: Witnesses describe defendant's behavior. http://cnn.it/1ESkq0o.","https://pbs.twimg.com/card_img/1335559279667900417/gLFPuU1l?format=jpg&name=small","http://t.co/tAF4NmVxul?amp=1","1"
"","cnn.com","","28","337","371","https://pbs.twimg.com/card_img/1335559279667900417/gLFPuU1l?format=jpg&name=small","'American Sniper' murder trial: Witnesses describe defendant's behavior. http://cnn.it/1ESkq0o.","https://pbs.twimg.com/card_img/1335559279667900417/gLFPuU1l?format=jpg&name=small","http://t.co/tAF4NmVxul?amp=1","1"
"","CNN Breaking News","Feb 18, 2015","95","615","607","","President Obama: ISIS kills Muslims at """"many multiples the rate that they're killing non-Muslims. Everyone has a stake in stopping them.""","","","1"
"","CNN Breaking News","Feb 18, 2015","42","205","278","","Obama on countering extremism: We must stay true to values that define us as free and diverse society. Watch live: http://CNN.it/go","","","1"
"","CNN Breaking News","Feb 18, 2015","35","202","215","","Watch as President Obama addresses threat of ISIS at counterterrorism summit: http://CNN.it/go","","","1"
"","CNN Breaking News","Feb 18, 2015","54","213","267","","President Obama on ISIS: ""We have to discredit these ideologies. We have to tackle them head on."" Watch: http://CNN.it/go","","","1"
"","CNN Breaking News","Feb 18, 2015","56","410","383","","President Obama: Muslim leaders must do more to oppose idea that West is [trying] to suppress Islam. Watch: http://CNN.it/go","","","1"
"","CNN Breaking News","Feb 18, 2015","32","157","217","","Watch as President Obama addresses global threat of ISIS at counterterrorism summit: http://CNN.it/go","","","1"
"","CNN Breaking News","Feb 18, 2015","93","515","531","","Obama addresses global threat of ISIS: ""They're not religious leaders, they're terrorists.""","","","1"
"","CNN Breaking News","Feb 18, 2015","40","182","211","","President Obama to address the global threat of #ISIS at the Countering Violent Extremism Summit. Watch live: http://CNN.it/go","","","1"
"","CNN Breaking News","Feb 18, 2015","43","492","480","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","LGBT Catholic group gets special seating during Pope's weekly address. http://cnn.it/1vGNMtM.","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","http://t.co/Wlw2ybV0U3?amp=1","1"
"","LGBT Catholics get VIP status before Pope - CNN","","43","492","480","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","LGBT Catholic group gets special seating during Pope's weekly address. http://cnn.it/1vGNMtM.","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","http://t.co/Wlw2ybV0U3?amp=1","1"
"","The head of an LGBT advocacy group says his group got VIP status during Pope Francis' weekly address.","","43","492","480","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","LGBT Catholic group gets special seating during Pope's weekly address. http://cnn.it/1vGNMtM.","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","http://t.co/Wlw2ybV0U3?amp=1","1"
"","cnn.com","","43","492","480","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","LGBT Catholic group gets special seating during Pope's weekly address. http://cnn.it/1vGNMtM.","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","http://t.co/Wlw2ybV0U3?amp=1","1"
"","CNN Breaking News","Feb 18, 2015","99","348","317","","""I am my own man"": Jeb Bush criticizes Obama foreign policy, distinguishes his views from legacies of dad, brother. http://cnn.it/1LdHDOF","","","1"
"","CNN Breaking News","Feb 18, 2015","33","314","235","","Obama disregards calls to choose outsider, picks ex-head of personal detail to lead Secret Service, official says. http://cnn.it/17gsXze","","","1"
"","CNN Breaking News","Feb 18, 2015","30","313","357","https://pbs.twimg.com/media/B-JUyigCMAAW8nO?format=jpg&name=small","Kate Brown sworn in as Oregon gov. after scandal forced predecessor out of office. A profile: http://cnn.it/1ECvkHo","","","1"
"","CNN Breaking News","Feb 18, 2015","31","358","297","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","2 killed in blast outside Shiite center in Rawalpindi; latest in a string of attacks on Pakistan Shiite facilities.","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","http://t.co/hBFknY3s4m?amp=1","1"
"","Bombing kills 2 at Pakistani Shiite facility - CNN","","31","358","297","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","2 killed in blast outside Shiite center in Rawalpindi; latest in a string of attacks on Pakistan Shiite facilities.","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","http://t.co/hBFknY3s4m?amp=1","1"
"","A suicide bombing outside a Shiite Muslim religious center in the Pakistani city of Rawalpindi killed at least two people Wednesday, officials said.","","31","358","297","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","2 killed in blast outside Shiite center in Rawalpindi; latest in a string of attacks on Pakistan Shiite facilities.","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","http://t.co/hBFknY3s4m?amp=1","1"
"","cnn.com","","31","358","297","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","2 killed in blast outside Shiite center in Rawalpindi; latest in a string of attacks on Pakistan Shiite facilities.","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","http://t.co/hBFknY3s4m?amp=1","1"
"","CNN Breaking News","Feb 18, 2015","20","319","329","https://pbs.twimg.com/card_img/1336257415097032706/B0Aq2SLs?format=jpg&name=small","Funeral held for Copenhagen terror attack victim.","https://pbs.twimg.com/card_img/1336257415097032706/B0Aq2SLs?format=jpg&name=small","http://t.co/fwRs060rET?amp=1","1"
"","Denmark: Funeral for Copenhagen terror attack victim - CNN","","20","319","329","https://pbs.twimg.com/card_img/1336257415097032706/B0Aq2SLs?format=jpg&name=small","Funeral held for Copenhagen terror attack victim.","https://pbs.twimg.com/card_img/1336257415097032706/B0Aq2SLs?format=jpg&name=small","http://t.co/fwRs060rET?amp=1","1"
"","Mourners gathered Wednesday at a Jewish cemetery in Copenhagen for the funeral of synagogue security guard Dan Uzan, killed in a weekend terror rampage.","","20","319","329","https://pbs.twimg.com/card_img/1336257415097032706/B0Aq2SLs?format=jpg&name=small","Funeral held for Copenhagen terror attack victim.","https://pbs.twimg.com/card_img/1336257415097032706/B0Aq2SLs?format=jpg&name=small","http://t.co/fwRs060rET?amp=1","1"
"","cnn.com","","20","319","329","https://pbs.twimg.com/card_img/1336257415097032706/B0Aq2SLs?format=jpg&name=small","Funeral held for Copenhagen terror attack victim.","https://pbs.twimg.com/card_img/1336257415097032706/B0Aq2SLs?format=jpg&name=small","http://t.co/fwRs060rET?amp=1","1"
"","CNN Breaking News","Feb 18, 2015","32","193","280","","Ukraine's military says it has pulled 80% of its forces from strategic city of Debaltseve in ""organized retreat."" http://cnn.it/19vzVSw","","","1"
"","CNN Breaking News","Feb 18, 2015","49","287","314","https://pbs.twimg.com/media/B-Hiz6WCQAAfh36?format=jpg&name=small","Report: Ukraine pulls troops from strategic city Debaltseve after heavy fighting. http://cnn.it/19vzVSw","","","1"
"","CNN Breaking News","Feb 18, 2015","50","597","508","","After hours of heavy fighting near Irbil, Iraq, Kurdish fighters repel assault by ISIS fighters, officials said. http://cnn.it/1Akaz2L","","","1"
"","CNN Breaking News","Feb 18, 2015","177","1.7K","2.2K","https://pbs.twimg.com/media/B-Gr4PBCQAAM9nC?format=jpg&name=small","Divers off Israel coast stumble across nearly 2,000 gold coins buried for 1,000 years. http://cnn.it/1AjY6fm","","","1"
"","CNN Breaking News","Feb 18, 2015","99","720","472","https://pbs.twimg.com/card_img/1337253439659671553/GfQa__Ql?format=jpg&name=small","Alabama cop accused of slamming man from India, 59, to the ground, causing partial paralysis, pleads not guilty.","https://pbs.twimg.com/card_img/1337253439659671553/GfQa__Ql?format=jpg&name=small","http://t.co/EiiHWOdj8C?amp=1","1"
"","Officer pleads not guilty in Alabama assault case - CNN","","99","720","472","https://pbs.twimg.com/card_img/1337253439659671553/GfQa__Ql?format=jpg&name=small","Alabama cop accused of slamming man from India, 59, to the ground, causing partial paralysis, pleads not guilty.","https://pbs.twimg.com/card_img/1337253439659671553/GfQa__Ql?format=jpg&name=small","http://t.co/EiiHWOdj8C?amp=1","1"
"","A police officer in Alabama accused of slamming a man from India to the ground, causing partial paralysis to the man, entered a not guilty plea Tuesday.","","99","720","472","https://pbs.twimg.com/card_img/1337253439659671553/GfQa__Ql?format=jpg&name=small","Alabama cop accused of slamming man from India, 59, to the ground, causing partial paralysis, pleads not guilty.","https://pbs.twimg.com/card_img/1337253439659671553/GfQa__Ql?format=jpg&name=small","http://t.co/EiiHWOdj8C?amp=1","1"
"","cnn.com","","99","720","472","https://pbs.twimg.com/card_img/1337253439659671553/GfQa__Ql?format=jpg&name=small","Alabama cop accused of slamming man from India, 59, to the ground, causing partial paralysis, pleads not guilty.","https://pbs.twimg.com/card_img/1337253439659671553/GfQa__Ql?format=jpg&name=small","http://t.co/EiiHWOdj8C?amp=1","1"
"","CNN Breaking News","Feb 17, 2015","59","362","205","https://pbs.twimg.com/card_img/1334019812767518720/m96NB5ii?format=jpg&name=small","ISIS fighters launch major assault against Kurdish positions near Irbil, Iraq.","https://pbs.twimg.com/card_img/1334019812767518720/m96NB5ii?format=jpg&name=small","http://t.co/ntct51kfWu?amp=1","1"
"","Kurdish forces repel ISIS offensive near Irbil - CNN","","59","362","205","https://pbs.twimg.com/card_img/1334019812767518720/m96NB5ii?format=jpg&name=small","ISIS fighters launch major assault against Kurdish positions near Irbil, Iraq.","https://pbs.twimg.com/card_img/1334019812767518720/m96NB5ii?format=jpg&name=small","http://t.co/ntct51kfWu?amp=1","1"
"","After hours of fighting southwest of Irbil, Kurdish fighters have repelled an assault by ISIS fighters, regional government and Peshmerga officials said.","","59","362","205","https://pbs.twimg.com/card_img/1334019812767518720/m96NB5ii?format=jpg&name=small","ISIS fighters launch major assault against Kurdish positions near Irbil, Iraq.","https://pbs.twimg.com/card_img/1334019812767518720/m96NB5ii?format=jpg&name=small","http://t.co/ntct51kfWu?amp=1","1"
"","cnn.com","","59","362","205","https://pbs.twimg.com/card_img/1334019812767518720/m96NB5ii?format=jpg&name=small","ISIS fighters launch major assault against Kurdish positions near Irbil, Iraq.","https://pbs.twimg.com/card_img/1334019812767518720/m96NB5ii?format=jpg&name=small","http://t.co/ntct51kfWu?amp=1","1"
